0.159112,0.159154,0.159238,0.159361,0.159522,0.159720,0.159949,0.160207,0.160491,0.160794,0.161113,0.161442,0.161777,0.162111,0.162441,0.162760,0.163063,0.163346,0.163605,0.163834,0.164031,0.164193,0.164316,0.164399,0.164442,0.164442,0.164399,0.164316,0.164193,0.164031,0.163834,0.163605,0.163346,0.163063,0.162760,0.162441,0.162111,0.161777,0.161442,0.161113,0.160794,0.160491,0.160207,0.159949,0.159720,0.159522,0.159361,0.159238,0.159154,0.159112
0.158853,0.158895,0.158978,0.159101,0.159263,0.159459,0.159688,0.159946,0.160229,0.160532,0.160850,0.161179,0.161513,0.161847,0.162176,0.162495,0.162797,0.163080,0.163338,0.163567,0.163764,0.163925,0.164048,0.164132,0.164174,0.164174,0.164132,0.164048,0.163925,0.163764,0.163567,0.163338,0.163080,0.162797,0.162495,0.162176,0.161847,0.161513,0.161179,0.160850,0.160532,0.160229,0.159946,0.159688,0.159459,0.159263,0.159101,0.158978,0.158895,0.158853
0.158336,0.158378,0.158461,0.158583,0.158744,0.158940,0.159169,0.159426,0.159707,0.160009,0.160327,0.160654,0.160987,0.161320,0.161648,0.161966,0.162267,0.162549,0.162806,0.163035,0.163231,0.163392,0.163514,0.163597,0.163639,0.163639,0.163597,0.163514,0.163392,0.163231,0.163035,0.162806,0.162549,0.162267,0.161966,0.161648,0.161320,0.160987,0.160654,0.160327,0.160009,0.159707,0.159426,0.159169,0.158940,0.158744,0.158583,0.158461,0.158378,0.158336
0.157563,0.157605,0.157688,0.157810,0.157970,0.158165,0.158392,0.158648,0.158928,0.159229,0.159545,0.159871,0.160202,0.160534,0.160860,0.161175,0.161476,0.161756,0.162012,0.162239,0.162435,0.162595,0.162717,0.162799,0.162841,0.162841,0.162799,0.162717,0.162595,0.162435,0.162239,0.162012,0.161756,0.161476,0.161175,0.160860,0.160534,0.160202,0.159871,0.159545,0.159229,0.158928,0.158648,0.158392,0.158165,0.157970,0.157810,0.157688,0.157605,0.157563
0.156540,0.156581,0.156663,0.156785,0.156944,0.157137,0.157363,0.157617,0.157896,0.158194,0.158508,0.158832,0.159161,0.159491,0.159815,0.160128,0.160427,0.160705,0.160960,0.161185,0.161379,0.161538,0.161660,0.161742,0.161783,0.161783,0.161742,0.161660,0.161538,0.161379,0.161185,0.160960,0.160705,0.160427,0.160128,0.159815,0.159491,0.159161,0.158832,0.158508,0.158194,0.157896,0.157617,0.157363,0.157137,0.156944,0.156785,0.156663,0.156581,0.156540
0.155270,0.155311,0.155392,0.155513,0.155671,0.155863,0.156087,0.156339,0.156615,0.156911,0.157222,0.157544,0.157870,0.158197,0.158518,0.158830,0.159126,0.159402,0.159654,0.159878,0.160070,0.160228,0.160348,0.160430,0.160471,0.160471,0.160430,0.160348,0.160228,0.160070,0.159878,0.159654,0.159402,0.159126,0.158830,0.158518,0.158197,0.157870,0.157544,0.157222,0.156911,0.156615,0.156339,0.156087,0.155863,0.155671,0.155513,0.155392,0.155311,0.155270
0.153761,0.153801,0.153882,0.154001,0.154157,0.154348,0.154570,0.154819,0.155093,0.155386,0.155694,0.156012,0.156336,0.156659,0.156977,0.157286,0.157579,0.157852,0.158102,0.158324,0.158514,0.158670,0.158790,0.158870,0.158911,0.158911,0.158870,0.158790,0.158670,0.158514,0.158324,0.158102,0.157852,0.157579,0.157286,0.156977,0.156659,0.156336,0.156012,0.155694,0.155386,0.155093,0.154819,0.154570,0.154348,0.154157,0.154001,0.153882,0.153801,0.153761
0.152019,0.152059,0.152139,0.152257,0.152411,0.152600,0.152819,0.153066,0.153336,0.153626,0.153931,0.154246,0.154565,0.154885,0.155200,0.155504,0.155794,0.156065,0.156312,0.156531,0.156719,0.156873,0.156991,0.157071,0.157111,0.157111,0.157071,0.156991,0.156873,0.156719,0.156531,0.156312,0.156065,0.155794,0.155504,0.155200,0.154885,0.154565,0.154246,0.153931,0.153626,0.153336,0.153066,0.152819,0.152600,0.152411,0.152257,0.152139,0.152059,0.152019
0.150055,0.150094,0.150173,0.150289,0.150442,0.150628,0.150844,0.151088,0.151355,0.151641,0.151942,0.152252,0.152568,0.152883,0.153194,0.153495,0.153781,0.154048,0.154291,0.154508,0.154694,0.154846,0.154963,0.155041,0.155081,0.155081,0.155041,0.154963,0.154846,0.154694,0.154508,0.154291,0.154048,0.153781,0.153495,0.153194,0.152883,0.152568,0.152252,0.151942,0.151641,0.151355,0.151088,0.150844,0.150628,0.150442,0.150289,0.150173,0.150094,0.150055
0.147877,0.147916,0.147993,0.148108,0.148258,0.148441,0.148655,0.148895,0.149158,0.149440,0.149736,0.150042,0.150353,0.150664,0.150970,0.151267,0.151549,0.151812,0.152052,0.152265,0.152448,0.152599,0.152713,0.152791,0.152830,0.152830,0.152791,0.152713,0.152599,0.152448,0.152265,0.152052,0.151812,0.151549,0.151267,0.150970,0.150664,0.150353,0.150042,0.149736,0.149440,0.149158,0.148895,0.148655,0.148441,0.148258,0.148108,0.147993,0.147916,0.147877
