0.902339,0.902426,0.902599,0.902855,0.903189,0.903595,0.904068,0.904598,0.905177,0.905796,0.906445,0.907112,0.907787,0.908460,0.909120,0.909757,0.910361,0.910922,0.911433,0.911886,0.912273,0.912591,0.912833,0.912996,0.913078,0.913078,0.912996,0.912833,0.912591,0.912273,0.911886,0.911433,0.910922,0.910361,0.909757,0.909120,0.908460,0.907787,0.907112,0.906445,0.905796,0.905177,0.904598,0.904068,0.903595,0.903189,0.902855,0.902599,0.902426,0.902339
0.901222,0.901309,0.901483,0.901741,0.902077,0.902487,0.902963,0.903497,0.904081,0.904704,0.905357,0.906030,0.906710,0.907388,0.908053,0.908694,0.909302,0.909868,0.910383,0.910839,0.911229,0.911549,0.911792,0.911957,0.912040,0.912040,0.911957,0.911792,0.911549,0.911229,0.910839,0.910383,0.909868,0.909302,0.908694,0.908053,0.907388,0.906710,0.906030,0.905357,0.904704,0.904081,0.903497,0.902963,0.902487,0.902077,0.901741,0.901483,0.901309,0.901222
0.898973,0.899062,0.899239,0.899500,0.899841,0.900257,0.900740,0.901282,0.901874,0.902507,0.903170,0.903852,0.904542,0.905230,0.905904,0.906555,0.907172,0.907746,0.908268,0.908731,0.909128,0.909452,0.909699,0.909866,0.909950,0.909950,0.909866,0.909699,0.909452,0.909128,0.908731,0.908268,0.907746,0.907172,0.906555,0.905904,0.905230,0.904542,0.903852,0.903170,0.902507,0.901874,0.901282,0.900740,0.900257,0.899841,0.899500,0.899239,0.899062,0.898973
0.895569,0.895660,0.895840,0.896107,0.896455,0.896880,0.897373,0.897927,0.898532,0.899178,0.899855,0.900552,0.901258,0.901960,0.902650,0.903315,0.903945,0.904531,0.905065,0.905538,0.905943,0.906274,0.906527,0.906697,0.906783,0.906783,0.906697,0.906527,0.906274,0.905943,0.905538,0.905065,0.904531,0.903945,0.903315,0.902650,0.901960,0.901258,0.900552,0.899855,0.899178,0.898532,0.897927,0.897373,0.896880,0.896455,0.896107,0.895840,0.895660,0.895569
0.890969,0.891063,0.891248,0.891523,0.891881,0.892318,0.892825,0.893394,0.894016,0.894681,0.895377,0.896093,0.896818,0.897541,0.898250,0.898934,0.899582,0.900185,0.900734,0.901220,0.901636,0.901977,0.902237,0.902412,0.902500,0.902500,0.902412,0.902237,0.901977,0.901636,0.901220,0.900734,0.900185,0.899582,0.898934,0.898250,0.897541,0.896818,0.896093,0.895377,0.894681,0.894016,0.893394,0.892825,0.892318,0.891881,0.891523,0.891248,0.891063,0.890969
0.885126,0.885223,0.885415,0.885698,0.886069,0.886520,0.887045,0.887633,0.888277,0.888964,0.889684,0.890425,0.891175,0.891922,0.892655,0.893362,0.894033,0.894656,0.895224,0.895727,0.896158,0.896510,0.896779,0.896960,0.897052,0.897052,0.896960,0.896779,0.896510,0.896158,0.895727,0.895224,0.894656,0.894033,0.893362,0.892655,0.891922,0.891175,0.890425,0.889684,0.888964,0.888277,0.887633,0.887045,0.886520,0.886069,0.885698,0.885415,0.885223,0.885126
0.877979,0.878079,0.878279,0.878573,0.878958,0.879428,0.879973,0.880584,0.881253,0.881967,0.882716,0.883486,0.884265,0.885042,0.885804,0.886539,0.887236,0.887885,0.888475,0.888998,0.889446,0.889812,0.890091,0.890280,0.890375,0.890375,0.890280,0.890091,0.889812,0.889446,0.888998,0.888475,0.887885,0.887236,0.886539,0.885804,0.885042,0.884265,0.883486,0.882716,0.881967,0.881253,0.880584,0.879973,0.879428,0.878958,0.878573,0.878279,0.878079,0.877979
0.869458,0.869563,0.869771,0.870079,0.870481,0.870971,0.871539,0.872178,0.872876,0.873621,0.874403,0.875206,0.876020,0.876832,0.877627,0.878395,0.879122,0.879799,0.880416,0.880961,0.881429,0.881812,0.882104,0.882301,0.882400,0.882400,0.882301,0.882104,0.881812,0.881429,0.880961,0.880416,0.879799,0.879122,0.878395,0.877627,0.876832,0.876020,0.875206,0.874403,0.873621,0.872876,0.872178,0.871539,0.870971,0.870481,0.870079,0.869771,0.869563,0.869458
0.859489,0.859599,0.859817,0.860139,0.860560,0.861073,0.861669,0.862338,0.863069,0.863849,0.864668,0.865510,0.866362,0.867212,0.868045,0.868850,0.869612,0.870322,0.870967,0.871539,0.872029,0.872430,0.872736,0.872943,0.873047,0.873047,0.872943,0.872736,0.872430,0.872029,0.871539,0.870967,0.870322,0.869612,0.868850,0.868045,0.867212,0.866362,0.865510,0.864668,0.863849,0.863069,0.862338,0.861669,0.861073,0.860560,0.860139,0.859817,0.859599,0.859489
0.847992,0.848107,0.848336,0.848674,0.849116,0.849655,0.850280,0.850982,0.851750,0.852570,0.853429,0.854313,0.855209,0.856101,0.856976,0.857821,0.858622,0.859367,0.860046,0.860647,0.861162,0.861583,0.861904,0.862121,0.862230,0.862230,0.862121,0.861904,0.861583,0.861162,0.860647,0.860046,0.859367,0.858622,0.857821,0.856976,0.856101,0.855209,0.854313,0.853429,0.852570,0.851750,0.850982,0.850280,0.849655,0.849116,0.848674,0.848336,0.848107,0.847992
