0.181618,0.181866,0.182358,0.183087,0.184041,0.185204,0.186560,0.188085,0.189757,0.191548,0.193431,0.195376,0.197352,0.199328,0.201273,0.203157,0.204948,0.206620,0.208146,0.209502,0.210666,0.211620,0.212349,0.212842,0.213090,0.213090,0.212842,0.212349,0.211620,0.210666,0.209502,0.208146,0.206620,0.204948,0.203157,0.201273,0.199328,0.197352,0.195376,0.193431,0.191548,0.189757,0.188085,0.186560,0.185204,0.184041,0.183087,0.182358,0.181866,0.181618
0.181173,0.181421,0.181912,0.182639,0.183590,0.184751,0.186103,0.187625,0.189292,0.191079,0.192957,0.194898,0.196869,0.198840,0.200781,0.202659,0.204447,0.206115,0.207637,0.208989,0.210150,0.211102,0.211829,0.212321,0.212568,0.212568,0.212321,0.211829,0.211102,0.210150,0.208989,0.207637,0.206115,0.204447,0.202659,0.200781,0.198840,0.196869,0.194898,0.192957,0.191079,0.189292,0.187625,0.186103,0.184751,0.183590,0.182639,0.181912,0.181421,0.181173
0.180287,0.180534,0.181022,0.181746,0.182692,0.183848,0.185193,0.186707,0.188366,0.190145,0.192014,0.193944,0.195906,0.197868,0.199799,0.201668,0.203447,0.205107,0.206621,0.207967,0.209123,0.210070,0.210794,0.211283,0.211529,0.211529,0.211283,0.210794,0.210070,0.209123,0.207967,0.206621,0.205107,0.203447,0.201668,0.199799,0.197868,0.195906,0.193944,0.192014,0.190145,0.188366,0.186707,0.185193,0.183848,0.182692,0.181746,0.181022,0.180534,0.180287
0.178967,0.179211,0.179696,0.180414,0.181354,0.182501,0.183836,0.185339,0.186986,0.188752,0.190607,0.192524,0.194471,0.196418,0.198335,0.200191,0.201956,0.203604,0.205108,0.206444,0.207591,0.208531,0.209249,0.209735,0.209979,0.209979,0.209735,0.209249,0.208531,0.207591,0.206444,0.205108,0.203604,0.201956,0.200191,0.198335,0.196418,0.194471,0.192524,0.190607,0.188752,0.186986,0.185339,0.183836,0.182501,0.181354,0.180414,0.179696,0.179211,0.178967
0.177221,0.177463,0.177943,0.178654,0.179585,0.180720,0.182042,0.183531,0.185162,0.186910,0.188748,0.190645,0.192574,0.194502,0.196400,0.198238,0.199986,0.201618,0.203107,0.204429,0.205565,0.206496,0.207208,0.207688,0.207931,0.207931,0.207688,0.207208,0.206496,0.205565,0.204429,0.203107,0.201618,0.199986,0.198238,0.196400,0.194502,0.192574,0.190645,0.188748,0.186910,0.185162,0.183531,0.182042,0.180720,0.179585,0.178654,0.177943,0.177463,0.177221
0.175062,0.175301,0.175776,0.176478,0.177397,0.178519,0.179825,0.181296,0.182907,0.184634,0.186449,0.188323,0.190228,0.192133,0.194008,0.195823,0.197550,0.199162,0.200633,0.201940,0.203062,0.203981,0.204684,0.205159,0.205398,0.205398,0.205159,0.204684,0.203981,0.203062,0.201940,0.200633,0.199162,0.197550,0.195823,0.194008,0.192133,0.190228,0.188323,0.186449,0.184634,0.182907,0.181296,0.179825,0.178519,0.177397,0.176478,0.175776,0.175301,0.175062
0.172507,0.172742,0.173210,0.173902,0.174808,0.175913,0.177200,0.178649,0.180237,0.181938,0.183727,0.185574,0.187451,0.189328,0.191176,0.192965,0.194666,0.196255,0.197704,0.198992,0.200097,0.201004,0.201696,0.202164,0.202400,0.202400,0.202164,0.201696,0.201004,0.200097,0.198992,0.197704,0.196255,0.194666,0.192965,0.191176,0.189328,0.187451,0.185574,0.183727,0.181938,0.180237,0.178649,0.177200,0.175913,0.174808,0.173902,0.173210,0.172742,0.172507
0.169572,0.169804,0.170264,0.170944,0.171835,0.172921,0.174186,0.175611,0.177171,0.178844,0.180602,0.182418,0.184263,0.186108,0.187924,0.189682,0.191355,0.192917,0.194341,0.195607,0.196694,0.197585,0.198266,0.198725,0.198957,0.198957,0.198725,0.198266,0.197585,0.196694,0.195607,0.194341,0.192917,0.191355,0.189682,0.187924,0.186108,0.184263,0.182418,0.180602,0.178844,0.177171,0.175611,0.174186,0.172921,0.171835,0.170944,0.170264,0.169804,0.169572
0.166280,0.166508,0.166958,0.167625,0.168499,0.169564,0.170805,0.172201,0.173732,0.175372,0.177096,0.178876,0.180686,0.182495,0.184276,0.186000,0.187641,0.189171,0.190568,0.191810,0.192875,0.193749,0.194417,0.194867,0.195095,0.195095,0.194867,0.194417,0.193749,0.192875,0.191810,0.190568,0.189171,0.187641,0.186000,0.184276,0.182495,0.180686,0.178876,0.177096,0.175372,0.173732,0.172201,0.170805,0.169564,0.168499,0.167625,0.166958,0.166508,0.166280
0.162653,0.162876,0.163317,0.163969,0.164823,0.165865,0.167079,0.168445,0.169942,0.171547,0.173233,0.174975,0.176745,0.178514,0.180256,0.181943,0.183548,0.185045,0.186412,0.187626,0.188668,0.189523,0.190176,0.190617,0.190839,0.190839,0.190617,0.190176,0.189523,0.188668,0.187626,0.186412,0.185045,0.183548,0.181943,0.180256,0.178514,0.176745,0.174975,0.173233,0.171547,0.169942,0.168445,0.167079,0.165865,0.164823,0.163969,0.163317,0.162876,0.162653
0.158717,0.158933,0.159364,0.160000,0.160834,0.161851,0.163035,0.164368,0.165829,0.167394,0.169040,0.170740,0.172467,0.174194,0.175893,0.177539,0.179105,0.180566,0.181900,0.183085,0.184102,0.184936,0.185573,0.186003,0.186220,0.186220,0.186003,0.185573,0.184936,0.184102,0.183085,0.181900,0.180566,0.179105,0.177539,0.175893,0.174194,0.172467,0.170740,0.169040,0.167394,0.165829,0.164368,0.163035,0.161851,0.160834,0.160000,0.159364,0.158933,0.158717
0.154496,0.154707,0.155126,0.155746,0.156557,0.157547,0.158700,0.159998,0.161420,0.162944,0.164545,0.166200,0.167881,0.169562,0.171217,0.172819,0.174343,0.175765,0.177063,0.178217,0.179207,0.180018,0.180639,0.181058,0.181269,0.181269,0.181058,0.180639,0.180018,0.179207,0.178217,0.177063,0.175765,0.174343,0.172819,0.171217,0.169562,0.167881,0.166200,0.164545,0.162944,0.161420,0.159998,0.158700,0.157547,0.156557,0.155746,0.155126,0.154707,0.154496
0.150021,0.150226,0.150633,0.151235,0.152022,0.152984,0.154103,0.155363,0.156744,0.158224,0.159779,0.161385,0.163018,0.164650,0.166257,0.167813,0.169293,0.170674,0.171934,0.173054,0.174016,0.174804,0.175406,0.175813,0.176018,0.176018,0.175813,0.175406,0.174804,0.174016,0.173054,0.171934,0.170674,0.169293,0.167813,0.166257,0.164650,0.163018,0.161385,0.159779,0.158224,0.156744,0.155363,0.154103,0.152984,0.152022,0.151235,0.150633,0.150226,0.150021
0.145320,0.145518,0.145912,0.146495,0.147258,0.148189,0.149274,0.150494,0.151832,0.153265,0.154772,0.156328,0.157909,0.159490,0.161047,0.162554,0.163987,0.165325,0.166546,0.167631,0.168562,0.169326,0.169909,0.170303,0.170502,0.170502,0.170303,0.169909,0.169326,0.168562,0.167631,0.166546,0.165325,0.163987,0.162554,0.161047,0.159490,0.157909,0.156328,0.154772,0.153265,0.151832,0.150494,0.149274,0.148189,0.147258,0.146495,0.145912,0.145518,0.145320
0.140422,0.140614,0.140995,0.141558,0.142295,0.143195,0.144243,0.145422,0.146715,0.148100,0.149556,0.151059,0.152587,0.154115,0.155619,0.157075,0.158461,0.159754,0.160933,0.161982,0.162882,0.163619,0.164183,0.164564,0.164756,0.164756,0.164564,0.164183,0.163619,0.162882,0.161982,0.160933,0.159754,0.158461,0.157075,0.155619,0.154115,0.152587,0.151059,0.149556,0.148100,0.146715,0.145422,0.144243,0.143195,0.142295,0.141558,0.140995,0.140614,0.140422
