0.170404,0.172037,0.175279,0.180084,0.186383,0.194083,0.203072,0.213218,0.224369,0.236358,0.249004,0.262111,0.275478,0.288893,0.302145,0.315021,0.327313,0.338819,0.349350,0.358731,0.366804,0.373434,0.378507,0.381939,0.383669,0.383669,0.381939,0.378507,0.373434,0.366804,0.358731,0.349350,0.338819,0.327313,0.315021,0.302145,0.288893,0.275478,0.262111,0.249004,0.236358,0.224369,0.213218,0.203072,0.194083,0.186383,0.180084,0.175279,0.172037,0.170404
0.169586,0.171211,0.174438,0.179220,0.185489,0.193152,0.202098,0.212195,0.223293,0.235225,0.247809,0.260854,0.274156,0.287508,0.300696,0.313510,0.325743,0.337194,0.347674,0.357010,0.365045,0.371642,0.376692,0.380107,0.381829,0.381829,0.380107,0.376692,0.371642,0.365045,0.357010,0.347674,0.337194,0.325743,0.313510,0.300696,0.287508,0.274156,0.260854,0.247809,0.235225,0.223293,0.212195,0.202098,0.193152,0.185489,0.179220,0.174438,0.171211,0.169586
0.167964,0.169573,0.172769,0.177505,0.183713,0.191303,0.200164,0.210164,0.221156,0.232974,0.245438,0.258358,0.271533,0.284756,0.297818,0.310510,0.322626,0.333967,0.344347,0.353594,0.361551,0.368086,0.373087,0.376469,0.378175,0.378175,0.376469,0.373087,0.368086,0.361551,0.353594,0.344347,0.333967,0.322626,0.310510,0.297818,0.284756,0.271533,0.258358,0.245438,0.232974,0.221156,0.210164,0.200164,0.191303,0.183713,0.177505,0.172769,0.169573,0.167964
0.165558,0.167145,0.170295,0.174963,0.181083,0.188564,0.197298,0.207155,0.217989,0.229637,0.241923,0.254658,0.267644,0.280679,0.293554,0.306064,0.318006,0.329185,0.339416,0.348530,0.356374,0.362815,0.367744,0.371078,0.372760,0.372760,0.371078,0.367744,0.362815,0.356374,0.348530,0.339416,0.329185,0.318006,0.306064,0.293554,0.280679,0.267644,0.254658,0.241923,0.229637,0.217989,0.207155,0.197298,0.188564,0.181083,0.174963,0.170295,0.167145,0.165558
0.162405,0.163961,0.167051,0.171631,0.177634,0.184972,0.193540,0.203209,0.213837,0.225263,0.237315,0.249808,0.262547,0.275332,0.287962,0.300234,0.311949,0.322915,0.332951,0.341892,0.349586,0.355905,0.360740,0.364010,0.365660,0.365660,0.364010,0.360740,0.355905,0.349586,0.341892,0.332951,0.322915,0.311949,0.300234,0.287962,0.275332,0.262547,0.249808,0.237315,0.225263,0.213837,0.203209,0.193540,0.184972,0.177634,0.171631,0.167051,0.163961,0.162405
0.158547,0.160067,0.163083,0.167554,0.173414,0.180579,0.188943,0.198382,0.208758,0.219913,0.231679,0.243874,0.256311,0.268793,0.281123,0.293103,0.304539,0.315245,0.325043,0.333771,0.341283,0.347451,0.352172,0.355365,0.356975,0.356975,0.355365,0.352172,0.347451,0.341283,0.333771,0.325043,0.315245,0.304539,0.293103,0.281123,0.268793,0.256311,0.243874,0.231679,0.219913,0.208758,0.198382,0.188943,0.180579,0.173414,0.167554,0.163083,0.160067,0.158547
0.154039,0.155515,0.158446,0.162790,0.168484,0.175444,0.183570,0.192742,0.202822,0.213660,0.225091,0.236940,0.249023,0.261150,0.273130,0.284769,0.295880,0.306282,0.315801,0.324281,0.331579,0.337572,0.342159,0.345260,0.346825,0.346825,0.345260,0.342159,0.337572,0.331579,0.324281,0.315801,0.306282,0.295880,0.284769,0.273130,0.261150,0.249023,0.236940,0.225091,0.213660,0.202822,0.192742,0.183570,0.175444,0.168484,0.162790,0.158446,0.155515,0.154039
0.148942,0.150369,0.153203,0.157403,0.162908,0.169638,0.177495,0.186363,0.196110,0.206590,0.217643,0.229099,0.240782,0.252508,0.264091,0.275346,0.286089,0.296146,0.305351,0.313550,0.320607,0.326401,0.330836,0.333835,0.335348,0.335348,0.333835,0.330836,0.326401,0.320607,0.313550,0.305351,0.296146,0.286089,0.275346,0.264091,0.252508,0.240782,0.229099,0.217643,0.206590,0.196110,0.186363,0.177495,0.169638,0.162908,0.157403,0.153203,0.150369,0.148942
0.143322,0.144696,0.147423,0.151464,0.156762,0.163238,0.170799,0.179332,0.188711,0.198795,0.209431,0.220456,0.231698,0.242981,0.254127,0.264957,0.275295,0.284973,0.293831,0.301721,0.308511,0.314087,0.318354,0.321240,0.322696,0.322696,0.321240,0.318354,0.314087,0.308511,0.301721,0.293831,0.284973,0.275295,0.264957,0.254127,0.242981,0.231698,0.220456,0.209431,0.198795,0.188711,0.179332,0.170799,0.163238,0.156762,0.151464,0.147423,0.144696,0.143322
0.137254,0.138569,0.141181,0.145051,0.150124,0.156326,0.163567,0.171739,0.180721,0.190378,0.200564,0.211121,0.221887,0.232693,0.243367,0.253739,0.263639,0.272907,0.281389,0.288945,0.295448,0.300788,0.304875,0.307639,0.309032,0.309032,0.307639,0.304875,0.300788,0.295448,0.288945,0.281389,0.272907,0.263639,0.253739,0.243367,0.232693,0.221887,0.211121,0.200564,0.190378,0.180721,0.171739,0.163567,0.156326,0.150124,0.145051,0.141181,0.138569,0.137254
